Amount,CBK,hour,day_of_week,card_txn_count
38.5,0,23,4,1
103.5,0,15,4,2
69.0,0,22,3,1
103.5,0,11,2,1
38.5,0,10,1,1
126.5,1,9,4,8
55.0,0,19,4,1
154.0,0,17,0,1
10.0,0,0,4,1
110.0,0,20,4,2
201.25,0,21,0,1
154.0,0,0,1,1
77.0,0,7,3,2
62.1,0,22,4,1
66.0,0,9,2,1
34.5,0,19,4,1
224.0,0,12,4,1
180.0,0,16,4,1
104.5,0,14,1,1
46.0,0,18,2,1
121.0,0,12,3,1
231.0,0,10,1,1
115.0,0,16,4,1
33.0,0,23,1,1
121.0,0,20,2,1
34.5,0,22,2,1
10.0,0,11,6,1
144.0,0,16,3,1
10.0,0,13,3,1
123.3,0,20,2,1
99.0,0,14,1,2
110.0,0,14,3,2
63.25,0,10,2,1
201.25,0,18,0,1
92.0,0,18,4,1
176.0,0,13,1,1
115.0,0,9,0,2
154.0,0,16,4,1
210.0,1,3,5,5
123.3,0,14,5,1
403.2,0,21,6,1
172.5,0,18,4,1
23.0,0,14,4,2
145.6,0,17,1,1
78.4,0,13,0,1
92.0,0,18,1,1
15.0,0,12,0,1
154.0,0,13,4,2
145.6,0,16,3,1
92.0,0,16,0,1
165.0,1,21,2,5
117.6,0,23,4,2
1060.0,0,16,3,1
16.5,0,11,5,2
212.8,0,14,1,4
88.0,0,21,4,3
23.0,0,20,3,5
336.0,0,19,2,1
1.1,0,22,3,2
110.0,0,23,4,2
34.5,0,13,6,1
31.59,0,16,2,1
46.0,0,16,1,2
77.0,0,18,1,1
88.0,0,9,4,1
55.0,0,12,1,1
78.4,0,19,1,4
609.5,0,21,1,1
115.5,0,10,3,1
23.0,0,20,3,1
89.6,0,12,0,3
31.59,0,10,6,1
154.0,0,18,4,1
275.0,0,20,0,1
56.0,0,15,2,2
27.5,0,12,2,1
100.0,0,16,5,1
40.0,0,15,1,1
35.0,0,17,5,2
132.0,0,15,3,1
16.5,0,11,4,1
154.0,0,14,1,1
253.0,0,20,6,1
13.5,0,23,2,1
92.0,0,22,3,1
115.0,0,8,4,1
92.0,0,16,3,1
104.5,0,19,5,1
110.0,0,19,5,1
392.0,0,17,4,1
34.5,0,18,3,1
172.75,0,22,2,1
1460.0,0,12,1,1
148.5,0,19,6,1
44.0,0,19,3,2
69.0,0,18,4,1
440.0,0,20,1,1
302.4,0,19,2,1
154.0,0,23,3,1
121.0,0,21,2,1
132.0,1,13,4,6
116.72,0,11,1,1
15.0,0,11,1,1
69.0,0,16,4,1
77.0,0,11,4,2
34.5,0,17,2,1
10.0,0,10,1,1
12.71,0,17,2,1
440.0,1,20,2,4
13.5,0,13,3,2
336.0,0,14,1,2
132.0,0,19,4,1
70.0,0,16,3,1
274.38,0,17,5,1
15.0,0,11,6,1
132.0,0,10,3,1
23.0,0,19,2,2
55.0,0,12,4,1
134.4,0,15,0,2
352.0,0,22,1,3
59.22,0,8,4,1
56.0,0,8,3,2
198.0,0,16,2,1
114.45,0,12,2,1
88.0,0,19,4,1
99.0,0,13,4,1
132.0,0,19,2,3
88.0,0,13,0,2
102.6,0,14,0,1
88.0,0,14,5,1
88.0,0,17,3,1
110.0,1,12,5,20
77.0,0,18,4,1
112.0,0,17,3,1
176.0,0,9,1,1
201.6,0,16,3,1
92.0,0,22,0,1
115.0,0,23,1,1
78.4,0,20,1,1
121.0,0,13,4,1
30.0,0,12,5,2
154.0,0,17,4,1
78.4,0,12,1,1
336.0,0,13,4,1
429.0,0,11,4,1
110.0,0,11,1,1
253.0,0,0,2,2
55.0,0,11,5,1
154.0,0,20,1,1
352.0,1,13,5,4
50.0,0,18,6,1
78.4,0,15,1,2
121.0,0,8,1,1
190.4,0,11,4,1
220.0,0,22,1,2
104.5,0,8,4,1
66.0,0,10,4,1
23.0,0,19,3,2
138.0,0,10,4,1
33.0,0,13,3,1
88.0,0,7,2,1
78.4,0,17,0,2
99.0,0,16,3,1
220.0,1,16,0,12
345.5,0,19,2,1
49.5,0,19,2,1
24.0,0,11,4,1
33.0,0,22,5,2
1060.0,0,20,3,3
46.0,1,12,4,4
10.0,0,8,0,1
46.0,0,13,3,1
78.4,0,19,4,1
99.0,0,19,4,2
156.8,0,23,4,1
448.0,0,22,5,4
115.0,0,16,4,1
62.1,0,13,2,1
78.4,0,15,0,1
210.0,0,0,4,1
156.8,0,11,0,1
92.0,0,18,2,1
286.0,0,1,6,2
15.0,0,23,5,2
78.4,0,9,3,1
46.0,0,17,3,2
25.96,0,17,0,1
99.0,0,23,3,1
198.0,0,12,6,1
20.0,0,21,5,2
121.0,0,16,3,2
143.0,0,19,4,1
92.0,0,2,0,1
67.2,0,14,5,1
132.0,0,0,5,2
44.0,0,19,1,1
132.0,1,15,4,5
92.0,0,15,4,1
112.0,0,18,0,2
88.0,0,20,3,1
33.0,0,14,4,1
36.66,0,22,2,1
308.0,0,14,4,1
224.0,0,17,2,2
99.0,0,18,4,1
172.5,0,19,4,1
23.0,0,21,3,2
198.0,0,21,1,1
69.0,0,13,3,1
148.5,0,21,6,1
46.0,0,17,3,1
84.0,0,20,4,1
5.0,0,6,2,1
55.0,0,14,4,1
172.5,0,19,3,1
56.0,0,21,6,3
78.4,0,19,0,1
1460.0,0,11,0,1
352.0,0,1,3,1
168.0,0,19,4,2
44.8,0,19,0,2
1660.0,0,10,1,2
20.0,0,8,5,1
1260.0,0,12,0,3
257.6,0,16,0,1
630.0,0,10,0,1
336.0,0,1,5,2
15.0,0,18,3,1
62.1,0,14,1,1
34.5,0,1,4,1
92.0,0,19,6,2
190.4,1,14,2,5
848.0,0,23,4,1
34.5,0,14,5,6
132.0,0,18,3,2
92.0,0,18,4,2
27.5,0,18,2,2
88.0,0,21,2,2
117.6,1,11,4,6
143.0,0,23,0,1
78.4,0,12,0,1
92.0,0,10,5,1
143.0,0,15,0,1
46.0,0,0,4,2
78.4,0,11,0,2
13.99,0,19,1,8
120.0,0,20,1,1
46.0,0,15,4,2
154.0,0,13,0,1
134.4,0,12,0,2
57.5,1,15,3,6
55.82,0,17,3,1
506.0,1,17,2,2
57.5,0,11,1,1
27.63,0,18,0,1
176.0,0,10,3,1
154.0,0,23,1,1
89.6,0,19,1,2
69.0,0,21,6,1
57.5,0,14,1,4
154.0,0,21,3,1
15.0,0,22,5,1
132.0,1,23,3,1
44.0,0,19,3,1
78.15,1,15,1,4
77.0,0,13,4,1
115.0,0,21,2,1
20.0,0,10,1,1
900.0,0,8,4,1
104.5,0,9,1,1
92.0,0,16,3,1
99.0,0,10,2,1
46.0,0,0,5,1
407.0,0,10,3,1
55.0,0,2,4,1
154.0,0,14,4,3
112.0,0,12,0,1
143.0,0,18,6,2
91.35,0,23,2,1
34.5,0,13,4,1
129.0,0,14,2,1
103.5,0,15,2,1
154.0,0,17,4,1
15.0,0,21,5,2
220.0,0,9,2,1
34.5,0,17,3,1
88.0,0,16,3,1
99.0,0,20,4,3
224.0,0,19,1,1
34.5,0,18,4,1
15.0,0,15,5,2
154.0,0,15,4,1
103.5,0,17,4,1
34.5,0,17,4,1
78.4,0,14,1,2
115.5,0,10,3,1
154.0,0,22,0,1
231.0,0,9,2,1
103.5,0,23,3,1
57.5,0,16,5,2
138.0,0,14,4,1
67.2,0,22,0,1
20.0,0,19,3,2
154.0,0,19,3,1
30.0,0,17,1,1
10.0,0,11,4,1
34.5,0,12,0,1
92.0,0,15,0,1
31.05,0,18,2,1
154.0,0,9,2,1
60.89,0,22,4,6
506.0,1,23,1,7
143.0,0,21,6,1
99.0,0,17,4,2
43.0,0,7,4,1
99.0,0,14,5,2
92.0,0,0,1,1
154.0,0,13,4,1
23.0,0,12,4,1
134.4,0,10,2,1
46.0,0,15,2,1
380.8,0,22,1,1
132.0,0,18,4,2
264.0,0,21,1,1
154.0,0,17,2,1
23.0,0,19,6,2
396.0,0,23,4,1
60.0,0,19,1,1
154.0,0,11,3,1
89.6,0,19,5,1
78.4,0,13,0,2
75.6,0,14,3,1
117.6,0,22,3,1
34.5,0,15,4,1
165.0,0,16,3,1
112.0,0,11,6,1
132.0,0,22,4,1
23.0,0,23,0,1
45.2,0,22,0,2
15.0,0,19,5,2
132.25,0,13,1,1
165.0,0,16,3,2
112.0,0,17,6,1
143.0,0,19,2,1
67.2,0,16,6,1
134.4,0,21,1,2
143.0,0,19,5,1
78.4,0,18,0,1
110.0,0,17,4,1
66.0,0,15,2,1
132.0,0,0,5,2
46.0,0,10,4,1
57.5,0,9,2,1
154.0,0,10,4,2
78.4,0,15,2,1
24.0,0,17,4,1
143.0,0,15,6,2
27.91,0,12,2,1
224.0,0,22,6,2
154.0,0,18,4,1
34.5,0,19,1,1
440.0,0,18,0,1
336.0,0,18,4,4
23.0,0,19,3,1
46.0,0,22,3,1
104.5,0,10,0,1
143.0,0,9,6,1
148.5,0,10,0,2
15.0,0,10,4,1
20.0,0,19,0,1
1460.0,0,10,0,1
46.0,1,14,3,4
110.0,0,14,3,1
46.0,0,14,4,1
201.6,0,21,4,1
330.0,0,18,6,1
110.0,0,23,3,3
20.0,0,10,6,2
307.8,0,10,2,2
224.0,0,16,0,1
830.0,0,10,0,2
224.0,0,13,0,1
165.0,0,21,1,1
95.2,0,19,1,1
67.2,0,19,0,1
78.4,0,20,1,1
112.0,0,17,1,2
33.0,0,13,5,1
77.0,0,17,4,2
156.8,0,21,0,2
55.0,0,21,6,1
68.66,0,17,4,1
34.5,0,23,2,1
57.5,1,11,4,4
55.0,0,23,3,1
123.3,0,20,4,1
132.25,0,17,1,1
31.05,0,20,3,1
352.0,0,20,1,1
308.0,0,21,1,1
121.0,0,10,4,1
143.0,0,0,6,1
210.0,0,19,5,2
10.0,0,11,2,1
154.0,0,20,2,1
78.4,0,10,0,1
99.0,0,13,1,1
40.0,0,23,3,1
49.5,0,19,0,4
154.0,0,18,1,1
92.0,0,16,0,1
99.0,0,18,4,1
46.0,0,18,2,2
297.0,0,16,6,1
46.0,1,14,3,4
46.0,0,12,3,1
145.6,0,17,2,2
34.5,0,20,5,3
176.0,0,10,3,1
36.54,0,18,5,1
92.0,0,10,0,1
308.0,0,15,4,1
99.0,0,20,3,1
253.0,0,16,0,1
154.0,0,22,0,1
156.8,0,14,0,6
190.4,0,21,5,1
34.5,0,17,5,2
154.0,0,14,4,1
46.0,0,22,6,1
78.4,0,19,0,1
34.5,0,23,1,2
88.0,0,16,4,1
46.69,0,14,4,1
172.5,1,15,3,3
145.6,0,10,4,1
70.0,0,22,1,1
30.0,0,10,6,1
10.0,0,16,6,1
99.0,0,17,3,1
156.8,0,19,2,1
176.0,0,15,3,2
154.0,0,15,1,1
13.99,0,19,1,8
77.0,0,22,1,1
99.0,0,19,3,1
20.0,0,14,5,2
49.5,0,14,2,1
78.4,0,21,0,1
44.47,0,21,4,1
154.0,0,18,4,1
105.73,0,19,2,1
33.0,0,11,5,2
156.8,0,22,4,2
57.46,0,23,0,1
55.0,0,9,3,1
249.0,0,13,3,1
69.0,0,18,3,1
154.0,0,17,4,1
77.0,0,13,6,1
112.0,0,14,3,1
154.0,0,19,2,1
345.0,0,21,4,2
154.0,0,14,2,1
89.6,0,18,2,2
57.5,0,22,2,1
201.6,0,22,4,1
99.0,0,9,2,1
5.0,0,16,6,1
55.0,0,21,4,1
246.4,0,20,2,2
156.8,0,19,1,1
99.0,0,14,5,3
55.0,0,21,6,2
44.8,0,12,0,1
258.5,0,14,1,1
176.0,0,16,2,1
156.8,0,16,0,1
179.2,0,20,1,2
44.0,0,17,5,1
34.5,0,12,4,2
198.0,0,9,2,1
67.2,0,17,6,1
216.0,0,10,3,1
70.0,0,21,4,1
134.4,0,23,0,1
257.6,0,18,0,1
67.2,0,18,3,5
286.0,0,9,6,1
31.59,1,22,5,6
89.6,0,13,2,1
34.5,0,14,4,1
35.01,0,20,5,2
198.0,0,9,2,1
830.0,0,14,0,1
172.5,0,13,4,1
10.0,0,6,4,1
190.4,1,0,0,2
88.0,0,9,1,3
132.25,0,11,1,1
154.0,0,23,3,1
27.5,0,17,2,3
132.25,0,22,0,1
121.0,0,22,0,1
103.5,0,15,2,2
189.75,0,9,1,1
110.0,0,18,4,1
179.2,0,19,1,1
69.0,0,13,4,1
92.0,0,11,0,1
104.5,0,14,4,1
63.25,0,18,1,1
92.0,0,21,0,1
153.0,1,6,2,10
154.0,0,16,4,2
55.0,0,13,2,1
112.0,0,20,0,1
154.0,0,20,1,2
154.0,0,16,4,1
154.0,0,12,2,3
110.0,0,8,3,1
66.0,0,13,2,1
154.0,0,12,0,2
78.4,0,7,0,3
154.0,0,15,0,4
67.2,0,22,0,1
138.0,0,11,2,1
44.0,0,11,0,1
154.0,0,13,1,1
104.5,0,10,0,1
403.2,0,18,4,2
121.0,0,19,4,1
64.51,0,19,4,1
154.0,0,22,1,1
67.2,0,13,3,2
35.53,0,18,5,2
56.0,0,23,1,1
100.8,0,20,2,1
132.0,0,20,3,1
154.0,0,13,3,1
165.0,0,21,4,1
138.0,1,17,3,1
34.5,0,12,1,1
37.77,0,9,3,1
78.4,0,15,2,1
16.5,0,18,5,1
336.0,0,10,1,2
112.0,0,11,0,1
134.4,0,14,0,1
264.0,0,16,0,1
275.0,1,16,0,12
201.25,0,18,0,1
172.75,0,10,1,1
121.0,0,15,4,1
1.1,0,18,0,3
73.34,0,16,3,1
89.6,0,15,6,1
105.0,0,13,5,2
27.0,0,21,4,2
187.0,0,16,3,1
110.0,0,12,5,1
150.0,0,19,4,1
110.0,0,17,3,1
100.48,1,11,3,1
176.0,0,23,1,1
86.0,0,17,2,2
280.0,0,17,5,2
89.6,0,18,5,4
110.0,0,1,5,1
99.0,0,11,4,1
69.0,0,13,0,1
448.0,0,15,4,3
112.0,0,22,4,1
66.0,0,15,5,2
16.5,0,23,5,3
88.0,0,12,4,1
78.4,0,20,5,1
403.2,0,22,3,2
111.65,0,19,0,1
49.5,0,9,5,1
184.0,0,14,1,1
156.8,0,11,3,1
132.0,1,14,4,5
172.5,0,23,6,2
34.5,0,19,5,1
78.4,0,17,1,4
16.5,0,20,3,1
62.1,0,12,0,1
425.6,0,9,2,1
104.5,0,13,1,1
70.0,0,21,3,1
172.5,1,17,3,12
30.0,0,9,6,1
24.0,0,21,4,1
34.5,0,21,5,1
330.0,0,10,2,1
165.0,0,16,4,1
103.5,0,14,2,1
60.89,0,10,2,1
20.0,0,16,5,1
46.0,1,16,4,6
231.0,0,9,2,1
275.0,0,3,4,2
231.15,0,15,2,1
15.0,0,22,4,1
63.0,0,19,6,1
176.0,0,15,6,1
5.0,0,14,6,1
154.0,0,18,2,3
73.34,0,5,1,1
64.89,0,15,4,1
78.4,0,16,2,1
148.5,0,21,6,2
105.0,0,22,4,2
88.0,0,21,0,1
352.0,1,13,5,4
78.4,0,12,0,1
23.0,0,21,2,3
35.53,0,16,5,2
31.05,0,13,2,1
46.0,0,16,2,1
10.0,0,13,1,1
176.0,0,13,5,1
224.0,0,21,1,1
89.6,0,12,1,3
20.0,0,22,6,1
20.0,0,18,0,1
33.0,0,15,5,1
99.0,0,13,5,1
176.0,0,12,4,1
77.0,1,20,3,2
15.0,0,21,2,1
345.5,0,12,2,1
104.5,0,13,3,2
154.0,0,20,0,1
848.0,0,10,4,2
110.0,0,10,2,1
1344.0,0,15,4,3
462.0,0,15,4,1
66.0,0,9,2,1
5.0,0,21,5,2
55.0,0,17,5,1
92.0,0,18,4,1
138.0,0,13,2,1
104.5,0,11,1,1
165.0,0,15,4,1
31.05,0,1,2,2
82.4,0,20,3,1
24.03,0,8,2,1
91.35,0,19,5,1
248.4,0,17,4,1
34.5,0,15,1,1
70.0,0,18,4,2
104.5,0,13,0,1
414.0,1,21,2,2
112.0,0,8,0,1
220.0,0,18,1,1
89.6,0,9,4,1
242.0,0,21,3,1
358.4,0,16,4,2
123.2,1,16,5,9
78.4,0,11,0,1
154.0,0,11,3,1
88.0,0,22,4,1
198.0,0,10,4,1
220.0,0,18,4,1
429.0,0,12,5,1
121.0,0,1,4,3
20.0,0,8,6,1
99.0,0,20,3,2
70.0,0,7,4,1
99.0,0,13,3,1
16.5,0,18,2,1
23.0,0,19,3,1
286.0,0,15,3,1
161.0,0,14,2,1
55.0,0,19,4,1
275.0,0,15,3,2
10.0,0,21,5,2
33.0,0,18,3,1
440.0,0,17,5,1
89.6,0,22,6,1
90.4,0,22,0,1
34.5,0,20,5,5
154.0,0,11,3,1
23.0,0,23,0,1
156.8,0,17,0,1
138.0,0,12,2,1
78.4,0,17,0,1
429.0,0,10,4,3
27.5,0,20,1,1
121.0,0,15,4,3
94.03,0,9,5,1
176.0,0,10,3,1
291.2,0,16,0,2
161.0,0,22,3,1
123.3,0,22,4,1
16.5,0,19,5,1
156.8,0,15,1,1
304.75,1,16,1,3
93.5,0,0,2,1
86.0,0,22,0,1
15.8,0,14,4,1
506.0,1,16,2,3
70.0,0,19,3,1
103.5,0,12,3,1
112.0,0,19,0,1
145.6,0,19,4,1
104.5,0,17,0,3
88.0,0,21,3,1
440.0,1,12,5,2
117.6,0,12,3,2
363.0,0,16,1,1
35.0,1,1,2,2
99.0,0,17,4,1
82.5,0,19,4,1
210.0,0,8,1,2
34.5,0,5,2,2
138.0,0,10,2,1
46.2,0,20,3,8
46.0,0,18,0,1
33.0,0,9,5,1
40.0,0,20,1,1
120.75,0,13,3,1
176.0,0,11,0,1
99.0,0,10,5,1
156.8,0,15,5,2
374.0,0,20,2,1
132.0,0,16,3,1
220.0,0,9,1,1
77.0,0,21,6,1
10.0,0,11,5,1
104.5,0,12,4,1
92.0,0,15,0,2
201.6,0,18,5,1
64.51,0,19,4,1
46.0,0,18,3,2
132.0,0,10,0,2
112.0,0,20,0,2
100.8,0,16,4,1
77.0,0,21,3,2
67.2,0,22,3,2
220.0,0,7,5,1
172.5,0,19,5,1
46.0,0,19,5,1
336.0,0,11,4,2
440.0,0,19,5,1
100.0,0,16,4,1
148.5,0,22,6,1
145.6,0,9,2,2
123.3,0,11,5,1
46.0,0,15,4,1
154.0,0,22,0,3
165.0,0,20,4,1
179.2,0,22,1,1
230.0,0,22,2,3
78.4,0,11,0,3
132.25,0,20,0,1
190.4,0,18,1,1
313.6,0,23,3,1
33.0,0,13,5,2
55.0,0,17,0,1
78.4,0,0,3,2
154.0,1,15,0,8
34.33,0,15,1,1
99.0,0,12,3,1
38.5,0,17,1,1
66.0,0,13,4,3
23.0,0,11,4,1
110.0,0,18,6,1
135.6,0,9,4,3
66.99,0,20,4,1
280.0,0,16,5,2
13.0,0,18,3,4
30.0,0,9,0,1
220.0,0,19,5,2
20.0,0,19,1,3
70.0,0,19,5,1
145.6,0,11,3,1
44.0,0,12,1,1
33.0,0,18,1,1
145.6,0,21,0,3
57.5,0,14,1,2
165.0,0,20,4,1
46.69,0,16,4,1
308.0,0,14,4,2
69.0,0,21,2,1
77.0,0,20,6,1
104.5,1,10,0,3
132.0,0,21,2,3
25.37,0,15,4,2
352.0,0,15,2,1
55.0,0,16,3,1
69.0,0,12,3,1
121.0,0,14,3,1
110.0,0,19,2,1
78.4,0,20,1,2
57.5,0,14,1,1
104.5,0,18,4,1
179.2,0,22,6,2
70.0,0,23,5,2
209.0,0,23,0,2
154.0,0,13,2,5
440.0,1,12,1,4
88.0,0,21,2,1
112.0,0,22,4,3
77.0,0,18,0,1
40.5,0,17,4,1
414.0,1,12,0,3
46.69,0,17,4,2
120.0,0,16,0,1
30.45,0,20,4,2
1460.0,0,15,0,2
92.0,0,21,2,1
88.0,0,21,2,1
336.0,0,13,0,2
264.5,0,9,1,1
156.8,0,0,3,3
20.0,0,18,3,1
220.0,0,9,3,2
92.0,0,7,5,1
99.0,0,8,4,2
143.0,0,22,1,1
89.6,0,13,1,1
44.8,0,21,0,3
80.5,0,14,5,1
30.45,0,15,1,3
80.5,0,17,4,1
154.0,0,13,0,1
99.0,0,13,1,1
185.39,1,3,5,1
165.0,0,16,4,1
69.0,0,16,3,1
23.0,0,12,5,1
154.0,0,17,0,1
51.9,0,13,4,1
77.0,0,13,4,3
230.0,0,22,6,1
88.0,0,7,0,1
55.0,0,20,1,1
99.0,0,19,3,2
10.0,0,17,5,2
88.0,0,9,4,1
121.0,0,14,0,1
190.4,0,22,3,1
57.5,0,10,4,1
88.0,0,22,3,1
308.0,0,18,0,1
154.0,0,21,2,2
49.5,0,23,5,1
46.0,0,14,3,1
414.0,0,19,2,6
220.0,0,10,2,1
46.0,0,14,3,1
280.0,0,22,0,3
134.4,0,14,0,2
165.0,0,11,4,2
89.6,0,16,1,1
330.0,1,21,3,2
123.3,0,8,3,1
77.0,0,19,3,1
690.0,1,15,5,5
46.0,0,17,4,2
120.75,0,13,3,2
23.0,0,18,3,1
78.4,0,17,2,1
25.0,0,12,1,1
120.75,0,11,3,1
154.0,0,18,3,1
172.5,0,21,4,1
78.4,0,13,0,1
134.4,0,20,5,1
132.0,0,19,4,2
44.0,0,23,3,1
88.0,0,20,4,1
132.0,0,16,3,1
154.0,0,15,4,1
104.5,0,21,6,1
34.33,0,12,1,1
100.8,0,0,5,1
70.0,0,10,1,1
275.0,0,18,2,2
143.0,0,17,2,1
103.5,0,15,2,1
92.0,0,21,0,1
99.0,0,22,4,1
207.0,0,14,2,1
187.0,0,21,2,1
46.0,0,14,4,1
132.0,0,23,4,2
46.0,0,19,1,1
16.5,0,2,2,2
20.0,0,21,1,1
154.0,0,13,4,1
149.74,1,10,1,3
165.0,0,15,2,1
62.1,0,21,3,1
134.4,0,9,1,3
88.0,0,21,2,2
78.4,0,13,1,1
148.5,0,21,6,1
143.0,0,12,5,1
154.0,0,20,3,1
115.5,0,10,3,1
78.4,0,12,4,4
176.0,0,16,0,1
66.0,0,21,1,1
440.0,1,22,2,3
46.0,0,19,4,1
78.15,0,11,1,1
117.6,0,14,5,1
123.2,0,13,5,1
122.81,0,21,3,1
27.5,0,17,2,3
80.5,0,15,5,3
88.0,0,21,3,2
224.0,0,21,6,1
80.5,0,17,0,1
89.6,0,19,2,1
198.0,0,9,4,1
143.0,0,13,1,1
165.0,0,20,4,1
138.0,0,18,3,1
99.0,0,16,3,2
33.0,0,12,5,1
69.0,0,23,3,2
246.4,0,15,5,1
57.5,0,20,1,2
20.0,0,11,3,1
89.6,0,16,4,1
57.5,0,9,6,1
23.0,0,19,3,1
172.75,0,14,3,2
60.0,0,10,3,1
224.0,0,16,1,1
78.4,0,23,2,1
69.0,0,10,2,1
33.0,0,18,0,1
132.0,0,14,4,1
78.4,0,14,5,1
121.0,0,21,3,1
104.5,0,11,1,1
572.0,0,16,0,1
145.6,0,20,3,2
176.0,0,9,3,1
161.0,0,16,0,1
20.0,0,17,3,1
23.0,0,19,3,2
16.5,0,17,4,1
60.0,0,11,6,1
1012.0,1,23,2,5
20.0,0,13,1,2
46.0,0,18,3,3
148.5,0,20,6,1
16.5,0,19,5,1
78.4,0,13,0,1
34.48,0,20,5,2
132.25,0,19,0,2
200.96,0,18,2,1
630.0,0,12,0,1
78.4,0,22,3,3
20.0,0,16,5,2
103.5,0,12,2,2
99.0,0,11,4,1
121.0,0,20,2,1
73.34,1,11,4,4
594.0,0,13,5,1
268.8,0,22,5,1
172.5,0,16,3,2
143.0,0,10,5,1
46.0,0,19,4,1
10.0,0,19,2,1
126.5,0,18,4,1
49.5,0,19,3,1
16.5,0,9,1,1
56.0,0,9,3,2
336.0,0,11,5,1
34.5,0,14,3,1
89.6,0,21,0,1
55.0,0,20,4,1
46.0,0,13,2,1
5.0,0,4,3,1
77.0,0,11,3,1
45.2,0,15,4,3
69.0,0,21,2,1
414.0,0,22,6,1
154.0,0,13,4,1
224.0,0,18,1,1
34.5,0,19,4,1
112.0,1,18,2,5
253.0,0,17,1,1
13.5,0,14,3,1
49.63,0,22,2,1
69.0,0,17,4,1
30.0,0,16,2,1
448.0,0,18,0,1
44.0,0,14,0,2
100.8,0,17,3,1
46.0,0,12,5,1
40.0,0,20,5,2
110.0,0,22,1,1
77.0,0,23,2,1
70.03,0,18,5,1
67.2,0,20,2,1
154.0,0,21,2,1
154.0,0,1,1,1
70.0,0,17,4,1
126.5,0,14,3,1
34.5,0,19,4,3
286.0,0,13,2,1
23.0,0,20,5,1
1460.0,0,17,0,2
120.0,0,18,2,1
123.2,0,19,5,2
99.0,0,14,5,3
172.5,0,14,4,1
89.6,0,18,2,3
57.5,0,13,4,2
414.0,0,17,2,4
55.0,0,16,2,1
201.6,0,17,6,2
220.0,0,19,3,1
172.5,0,21,3,1
154.0,0,1,3,1
330.0,0,22,3,1
230.0,0,13,4,1
33.0,0,8,5,1
154.0,0,16,4,1
49.5,0,16,1,1
92.0,0,16,6,1
34.5,0,13,4,2
35.53,0,15,5,2
23.0,0,22,3,1
360.0,1,22,3,5
78.4,0,18,2,2
336.0,0,19,4,1
873.6,0,10,4,1
46.0,0,18,2,2
99.0,0,23,5,1
121.0,0,9,4,1
134.4,0,21,0,2
34.5,0,18,5,1
49.5,0,18,5,1
69.0,0,12,6,1
156.8,0,11,3,1
148.5,0,10,0,1
630.0,0,10,0,1
184.0,0,21,3,2
132.0,0,22,2,1
84.0,0,10,4,1
35.23,0,23,6,1
121.0,0,10,4,1
55.0,0,23,1,1
134.4,0,2,3,1
99.0,0,17,3,2
30.0,0,18,5,1
46.0,0,15,4,2
55.0,0,18,2,2
23.0,0,21,1,1
88.0,0,19,4,2
132.0,0,0,2,1
28.75,0,16,5,1
66.0,0,7,1,1
123.2,0,9,4,2
104.5,0,13,6,1
374.0,0,21,4,1
172.5,0,19,2,1
268.8,0,9,3,2
55.0,0,17,5,1
50.0,0,15,2,3
58.36,0,8,3,1
77.0,0,9,2,1
80.5,0,21,3,1
154.0,0,21,0,1
66.0,0,19,4,1
198.0,0,19,3,1
99.0,0,1,4,1
154.0,0,18,4,1
165.0,0,15,2,2
88.0,0,22,2,2
132.0,0,20,4,1
104.5,0,17,0,1
10.0,0,20,2,1
46.0,0,19,1,2
112.0,0,18,5,1
138.0,0,9,4,1
143.0,0,22,0,1
46.43,0,20,2,1
92.0,0,17,1,1
78.4,0,11,1,1
5.0,0,15,4,2
165.0,0,15,3,3
69.0,0,18,4,1
27.5,0,12,6,1
159.5,0,8,4,1
33.0,0,13,0,2
134.4,0,23,0,3
100.8,0,20,5,3
172.5,1,16,4,20
33.0,0,0,2,1
57.5,0,2,3,1
24.0,0,15,1,1
121.0,0,16,4,4
121.0,0,14,4,1
16.5,0,21,5,1
69.0,0,21,4,1
352.0,0,12,1,2
55.0,0,14,1,1
165.0,0,17,0,1
120.0,0,22,4,6
49.5,0,20,1,1
89.6,0,8,3,1
143.0,0,22,4,1
15.0,0,10,4,1
168.0,0,21,0,1
333.5,0,18,0,1
16.5,0,14,5,1
104.5,0,15,1,1
33.0,0,20,0,1
224.0,0,14,1,1
99.0,0,12,3,1
60.0,0,14,4,1
10.0,0,13,5,1
1.0,0,18,0,2
34.5,0,19,4,4
403.2,0,22,1,1
179.2,0,18,1,1
57.5,0,23,4,2
10.0,0,19,4,1
46.0,0,15,4,1
100.8,0,15,4,1
99.0,0,17,2,1
99.0,0,17,3,2
34.5,0,12,4,1
132.0,0,13,4,1
280.0,0,18,4,2
121.0,0,13,4,1
402.5,0,15,0,1
15.8,0,21,2,1
67.2,0,7,0,1
115.0,0,23,1,1
20.0,0,15,2,1
313.6,0,12,2,1
34.5,0,17,4,1
179.2,0,13,4,1
154.0,0,20,0,1
630.0,0,13,1,1
172.5,0,14,4,3
280.0,0,16,4,1
88.0,0,13,0,1
225.0,0,12,1,2
66.0,1,18,2,4
115.5,0,10,3,1
70.0,0,23,1,1
224.0,0,15,0,2
165.0,1,16,0,12
145.6,0,21,4,1
104.5,0,0,4,1
69.0,0,23,2,1
15.0,0,13,0,1
264.0,0,22,4,1
78.4,0,15,2,2
78.4,0,11,0,3
